ID,createdAt,createdBy,modifiedAt,modifiedBy,referenceNumber,subProcessType_code,processType_code,processorTeam_ID,processorTeamName,stepNo,stepName,activityDescription,role,slaDays
dfe13b9b-96f7-47c6-b64e-4c8f9a9a6dc7,2026-08-11T10:15:15.227,venkata.manisha@ext.dialog.lk,2026-08-11T10:15:15.227,venkata.manisha@ext.dialog.lk,STP-000164,NON_PO_STAR_POINT_PAYMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
7cda2d44-b06e-48f8-b8bd-57df7948a78f,2026-08-11T10:15:36.7,venkata.manisha@ext.dialog.lk,2026-08-11T10:15:36.7,venkata.manisha@ext.dialog.lk,STP-000165,NON_PO_STAR_POINT_PAYMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
a8f423b2-e961-43ff-908d-b23da81a6f71,2026-08-11T10:15:56.447,venkata.manisha@ext.dialog.lk,2026-08-11T10:15:56.447,venkata.manisha@ext.dialog.lk,STP-000166,NON_PO_STAR_POINT_PAYMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Completion,Payment Completion,,1
fc5d33b9-fb32-4e29-aba9-18f0cce18286,2026-08-11T10:21:16.591,venkata.manisha@ext.dialog.lk,2026-08-11T10:21:16.591,venkata.manisha@ext.dialog.lk,STP-000167,NON_PO_MERCHANT_SETTLEMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submit settlement file(s),Internal team user uploads the daily EzCash merchant settlement file(s) into BTP. ,,1
4d90e9de-9ecc-4e51-a1b5-5bcbe61261cc,2026-08-11T10:21:46.769,venkata.manisha@ext.dialog.lk,2026-08-11T10:21:46.769,venkata.manisha@ext.dialog.lk,STP-000168,NON_PO_MERCHANT_SETTLEMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA approval ,LOA approval is obtained. ,,1
e80d52f8-7202-4c85-94c2-c174b3e4f805,2026-08-11T10:22:17.242,venkata.manisha@ext.dialog.lk,2026-08-11T10:22:17.242,venkata.manisha@ext.dialog.lk,STP-000169,NON_PO_MERCHANT_SETTLEMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Document Archiving,PR team,,1
ddc47ea7-3ba6-4772-8aa4-213320cc3216,2026-08-11T10:22:37.817,venkata.manisha@ext.dialog.lk,2026-08-11T10:22:37.817,venkata.manisha@ext.dialog.lk,STP-000170,NON_PO_MERCHANT_SETTLEMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
b56abc78-94ef-4a30-a3ad-cfb718a357c8,2026-08-11T10:22:59.647,venkata.manisha@ext.dialog.lk,2026-08-11T10:22:59.647,venkata.manisha@ext.dialog.lk,STP-000171,NON_PO_MERCHANT_SETTLEMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Completion,Payment Completion,,1
20ace3c8-cbc7-4e2e-8256-df1c3fa6da3d,2026-08-11T10:23:43.505,venkata.manisha@ext.dialog.lk,2026-08-11T10:23:43.505,venkata.manisha@ext.dialog.lk,STP-000172,NON_PO_MISC_RECEIPTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits request,Internal team user submits the miscellaneous receipt request. ,,1
73166929-ba6e-4ea0-8160-b74bed077a06,2026-08-11T10:24:14.725,venkata.manisha@ext.dialog.lk,2026-08-11T10:24:14.725,venkata.manisha@ext.dialog.lk,STP-000173,NON_PO_MISC_RECEIPTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,GFA Team Confirmation,The GFA team confirms the deposit with GL.,,1
97e5ec31-42fa-4c1f-be65-c6f725012298,2026-08-11T10:24:38.52,venkata.manisha@ext.dialog.lk,2026-08-11T10:24:38.52,venkata.manisha@ext.dialog.lk,STP-000174,NON_PO_MISC_RECEIPTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Raise Receipt in SAP,Raise Receipt in SAP,,1
fcedca12-95bd-429c-951f-a4b29b472a4b,2026-08-11T10:24:56.802,venkata.manisha@ext.dialog.lk,2026-08-11T10:24:56.802,venkata.manisha@ext.dialog.lk,STP-000175,NON_PO_MISC_RECEIPTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
a8e0e736-49d8-417d-a2e4-21ab69a882d3,2026-08-11T10:25:22.272,venkata.manisha@ext.dialog.lk,2026-08-11T10:25:22.272,venkata.manisha@ext.dialog.lk,STP-000176,NON_PO_MISC_RECEIPTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Receipt completion,Receipt completion,,1
df2049fe-a914-4844-8a56-6b20dd7f1d50,2026-08-11T10:26:01.218,venkata.manisha@ext.dialog.lk,2026-08-11T10:26:01.218,venkata.manisha@ext.dialog.lk,STP-000177,PO_ZERO_IV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,The MSP (GFA / GRIR) team submits the zero-IV request,,1
d802e274-d1bf-4cb1-9efb-95f274a73431,2026-08-11T10:26:31.453,venkata.manisha@ext.dialog.lk,2026-08-11T10:26:31.453,venkata.manisha@ext.dialog.lk,STP-000178,PO_ZERO_IV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,IV confirmation and Document Archiving,IV confirmation and Document Archiving,,1
da503836-7adf-4ee9-8982-d9ff8808d147,2026-08-11T10:26:55.999,venkata.manisha@ext.dialog.lk,2026-08-11T10:26:55.999,venkata.manisha@ext.dialog.lk,STP-000179,PO_ZERO_IV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Quality Check,Quality Check,,1
08d091d8-6e05-4737-9c9d-42b2e30a3cee,2026-08-11T10:27:18.76,venkata.manisha@ext.dialog.lk,2026-08-11T10:27:18.76,venkata.manisha@ext.dialog.lk,STP-000180,PO_ZERO_IV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Completion,Payment Completion,,1
2152bd09-12f2-40fd-aa04-662dc77e77fc,2026-08-11T10:28:12.025,venkata.manisha@ext.dialog.lk,2026-08-11T10:28:12.025,venkata.manisha@ext.dialog.lk,STP-000181,BANK_GUARANTEE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the bank guarantee request in BTP. ,,1
89eba282-46e0-4564-93a8-7df5da265f2b,2026-08-11T10:28:39.14,venkata.manisha@ext.dialog.lk,2026-08-11T10:28:39.14,venkata.manisha@ext.dialog.lk,STP-000182,BANK_GUARANTEE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval,LOA Approval,,1
66e6bea4-2f29-432d-967d-42c0c63bb9e3,2026-08-11T10:28:59.801,venkata.manisha@ext.dialog.lk,2026-08-11T10:28:59.801,venkata.manisha@ext.dialog.lk,STP-000183,BANK_GUARANTEE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Process BG,Process BG,,1
1a11835b-c688-45f7-9469-66c1b3d04624,2026-08-11T10:29:18.205,venkata.manisha@ext.dialog.lk,2026-08-11T10:29:18.205,venkata.manisha@ext.dialog.lk,STP-000184,BANK_GUARANTEE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
047cb7cf-d537-4913-ab01-7f6f32acb037,2026-08-11T10:29:42.166,venkata.manisha@ext.dialog.lk,2026-08-11T10:29:42.166,venkata.manisha@ext.dialog.lk,STP-000185,BANK_GUARANTEE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Completion,Payment Completion,,1
69cc02bc-290f-4760-bf04-723a85b676d3,2026-08-11T10:36:23.547,venkata.manisha@ext.dialog.lk,2026-08-11T10:36:23.547,venkata.manisha@ext.dialog.lk,STP-000186,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Credit team initiates request with balance transfer details,"Credit team initiates the request capturing the balance transfer details. 
Input: set off and payment
",,1
8834387d-679b-4291-b85f-56a4d94c80ac,2026-08-11T10:36:52.418,venkata.manisha@ext.dialog.lk,2026-08-11T10:36:52.418,venkata.manisha@ext.dialog.lk,STP-000187,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,HOD Approval,HOD Approval,,1
54edebb6-10c7-482d-9acf-154d2c727d44,2026-08-11T10:37:06.73,venkata.manisha@ext.dialog.lk,2026-08-11T10:37:06.73,venkata.manisha@ext.dialog.lk,STP-000188,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
9b9aee61-1e20-4956-9f2c-0d309c4e275f,2026-08-11T10:37:25.43,venkata.manisha@ext.dialog.lk,2026-08-11T10:37:25.43,venkata.manisha@ext.dialog.lk,STP-000189,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
c50db9d6-8773-436d-9301-b134d157c643,2026-08-11T10:37:41.354,venkata.manisha@ext.dialog.lk,2026-08-11T10:37:41.354,venkata.manisha@ext.dialog.lk,STP-000190,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality check,Quality check,,1
f3d9c686-9a10-4f4d-a061-866485152349,2026-08-11T10:37:57.013,venkata.manisha@ext.dialog.lk,2026-08-11T10:37:57.013,venkata.manisha@ext.dialog.lk,STP-000191,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
be64678a-c85c-4c3b-8068-1572e2e5202d,2026-08-11T10:38:13.355,venkata.manisha@ext.dialog.lk,2026-08-11T10:38:13.355,venkata.manisha@ext.dialog.lk,STP-000192,NON_PO_SITE_SHARING_SETOFF&PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment completed update by Vendor,Payment completed update by Vendor,,1
ccef6298-2e0c-480f-8a28-f8a32308a9b1,2026-08-11T09:52:19.493,venkata.manisha@ext.dialog.lk,2026-08-11T10:39:06.638,venkata.manisha@ext.dialog.lk,STP-000144,NON_PO_SITE_SHARING_SETOFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Credit team initiates request with balance transfer details,"Credit team initiates the request capturing the balance transfer details. 
Input: Set off only
",,1
2c8d8068-2009-4007-9eb8-8b86cb50b25e,2026-08-11T10:42:25.236,venkata.manisha@ext.dialog.lk,2026-08-11T10:42:25.236,venkata.manisha@ext.dialog.lk,STP-000193,NON_PO_SITE_RENT_MONTHLY_FILE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,SAQ team submits monthly Excel file ,"The SAQ team submits the payment file.
For Monthly excel: Highest monthly rental value
Based on these inputs, the LOA approval will be determined.",,1
1fd26881-96f3-4dee-8a11-4a9010a33f64,2026-08-11T10:42:55.604,venkata.manisha@ext.dialog.lk,2026-08-11T10:42:55.604,venkata.manisha@ext.dialog.lk,STP-000194,NON_PO_SITE_RENT_MONTHLY_FILE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Non-PO LoA approval,"Based on the user input in the initial step, the team will be picked for LoA approval.",,1
e23f60d1-0f64-4a28-8581-51c31d089c61,2026-08-11T10:43:21.68,venkata.manisha@ext.dialog.lk,2026-08-11T10:43:21.68,venkata.manisha@ext.dialog.lk,STP-000195,NON_PO_SITE_RENT_MONTHLY_FILE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
f0d4daef-559f-4d78-9254-c61f3eae9fbf,2026-08-11T10:43:41.712,venkata.manisha@ext.dialog.lk,2026-08-11T10:43:41.712,venkata.manisha@ext.dialog.lk,STP-000196,NON_PO_SITE_RENT_MONTHLY_FILE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
dcdd87cf-441b-4efe-8afc-273f798953e2,2026-08-11T10:43:58.786,venkata.manisha@ext.dialog.lk,2026-08-11T10:43:58.786,venkata.manisha@ext.dialog.lk,STP-000197,NON_PO_SITE_RENT_MONTHLY_FILE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
c939dcf3-2241-4c51-a45b-3c0e22c401f5,2026-08-11T10:44:18.637,venkata.manisha@ext.dialog.lk,2026-08-11T10:44:18.637,venkata.manisha@ext.dialog.lk,STP-000198,NON_PO_SITE_RENT_MONTHLY_FILE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
6151fdc0-e991-45d3-ad90-b8cf06c42999,2026-08-11T10:46:27.246,venkata.manisha@ext.dialog.lk,2026-08-11T10:46:27.246,venkata.manisha@ext.dialog.lk,STP-000199,NON_PO_SITE_RENT_STAMP_ADHOC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,SAQ team submits stamp duty and Ad hoc payment file,"The SAQ team submits the payment file.
For Stamp Duty and Ad hoc : Total payable value/Highest payment value
Based on these inputs, the LOA approval will be determined.",,1
2159d9f3-5ef4-4767-9bde-39115bec6551,2026-08-11T10:46:45.741,venkata.manisha@ext.dialog.lk,2026-08-11T10:48:28.262,venkata.manisha@ext.dialog.lk,STP-000200,NON_PO_SITE_RENT_STAMP_ADHOC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Non-PO LoA approval,"Based on the user input in the initial step, the team will be picked for LOA approval.",,1
14ee509a-db9a-46cb-8d83-b19657a084d5,2026-08-11T10:48:52.891,venkata.manisha@ext.dialog.lk,2026-08-11T10:48:52.891,venkata.manisha@ext.dialog.lk,STP-000201,NON_PO_SITE_RENT_STAMP_ADHOC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
dfe65508-f265-4d1c-a38a-ca3cac0458a9,2026-08-11T10:49:23.296,venkata.manisha@ext.dialog.lk,2026-08-11T10:49:23.296,venkata.manisha@ext.dialog.lk,STP-000202,NON_PO_SITE_RENT_STAMP_ADHOC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
29eef7e6-e05a-45a3-973f-62ab5ccebb2d,2026-08-11T10:50:32.393,venkata.manisha@ext.dialog.lk,2026-08-11T10:50:32.393,venkata.manisha@ext.dialog.lk,STP-000203,NON_PO_SITE_RENT_STAMP_ADHOC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
2f63b933-dad9-4b97-995b-4ceabbb2a64f,2026-08-11T10:50:46.516,venkata.manisha@ext.dialog.lk,2026-08-11T10:50:46.516,venkata.manisha@ext.dialog.lk,STP-000204,NON_PO_SITE_RENT_STAMP_ADHOC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
659a16ce-02ba-4473-8e8d-2037253472ae,2026-08-11T11:43:52.979,venkata.manisha@ext.dialog.lk,2026-08-11T11:43:52.979,venkata.manisha@ext.dialog.lk,STP-000205,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User raises the request Selects (TRC),The MSP import team raises the TRC critical advance request. ,,1
f6a8dd5f-a1c8-4111-b5b1-ed9aa012cd5b,2026-08-11T11:44:16.717,venkata.manisha@ext.dialog.lk,2026-08-11T11:44:16.717,venkata.manisha@ext.dialog.lk,STP-000206,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Validation and LOA Approval,LOA approval and Validation is done by the user. ,,1
405e0edf-2fc2-4ddc-a011-d0bfa46b597f,2026-08-11T11:44:42.076,venkata.manisha@ext.dialog.lk,2026-08-11T11:44:42.076,venkata.manisha@ext.dialog.lk,STP-000207,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,LoA approval,For above 1 million (Pop up only based on the amount input),,1
60e7a743-c991-459a-94bd-36add6faf2eb,2026-08-11T11:45:00.528,venkata.manisha@ext.dialog.lk,2026-08-11T11:45:00.528,venkata.manisha@ext.dialog.lk,STP-000208,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
a55903d7-9bef-4264-8020-60cb232769c2,2026-08-11T11:45:21.034,venkata.manisha@ext.dialog.lk,2026-08-11T11:45:21.034,venkata.manisha@ext.dialog.lk,STP-000209,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
5bdfccc8-6221-4ec0-ac90-92f00345a272,2026-08-11T11:45:35.449,venkata.manisha@ext.dialog.lk,2026-08-11T11:45:35.449,venkata.manisha@ext.dialog.lk,STP-000210,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Quality Check,Quality Check,,1
73107375-0eaa-485c-8b61-56f2d5dcc562,2026-08-11T11:45:51.665,venkata.manisha@ext.dialog.lk,2026-08-11T11:45:51.665,venkata.manisha@ext.dialog.lk,STP-000211,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Payment Completion,,1
e4149227-8ca5-45ef-b30d-57c8337f8cf0,2026-08-11T11:46:07.881,venkata.manisha@ext.dialog.lk,2026-08-11T11:46:07.881,venkata.manisha@ext.dialog.lk,STP-000212,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,8,GRN confirmation and submit settlement request,GRN confirmation and submit settlement request,,1
6a468357-df66-49fe-94de-628b18a0068f,2026-08-11T11:46:26.876,venkata.manisha@ext.dialog.lk,2026-08-11T11:46:26.876,venkata.manisha@ext.dialog.lk,STP-000213,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,9,Advance clearance and document archival,Advance clearance and document archival,,1
425ecc1c-eb51-4f4b-a259-b16aec3ad261,2026-08-11T11:47:08.167,venkata.manisha@ext.dialog.lk,2026-08-11T11:47:08.167,venkata.manisha@ext.dialog.lk,STP-000214,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,10,Quality Check,Quality Check,,1
9f92fd7a-7a57-4c03-b8ab-519c0b777d00,2026-08-11T11:47:26.273,venkata.manisha@ext.dialog.lk,2026-08-11T11:47:26.273,venkata.manisha@ext.dialog.lk,STP-000215,NON_PO_IMPORT_TRC,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,11,Payment Completion,Payment Completion,,1
01883a7a-2c48-4c8e-80e9-684006a90895,2026-08-11T11:50:19.158,venkata.manisha@ext.dialog.lk,2026-08-11T11:50:19.158,venkata.manisha@ext.dialog.lk,STP-000216,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User raises the request Selects (ICL),The MSP import team raises the ICL critical advance request. ,,1
dfc257d9-58db-4c4e-b38d-85425259e8a3,2026-08-11T11:50:53.266,venkata.manisha@ext.dialog.lk,2026-08-11T11:50:53.266,venkata.manisha@ext.dialog.lk,STP-000217,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Validation and LOA Approval,LOA approval and Validation is done by the user. ,,1
d8a78751-e3e9-43a5-b47d-cb93e6ac68e3,2026-08-11T11:51:19.141,venkata.manisha@ext.dialog.lk,2026-08-11T11:51:19.141,venkata.manisha@ext.dialog.lk,STP-000218,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,LoA approval,For above 1 million (Pop up only based on the amount input),,1
448c86fc-b525-461f-b178-f8d8b7bb78e9,2026-08-11T11:51:35.401,venkata.manisha@ext.dialog.lk,2026-08-11T11:51:35.401,venkata.manisha@ext.dialog.lk,STP-000219,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
902d3be9-fb11-40cb-b772-578de096fa4c,2026-08-11T11:51:56.547,venkata.manisha@ext.dialog.lk,2026-08-11T11:51:56.547,venkata.manisha@ext.dialog.lk,STP-000220,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
81b0dab5-0810-4013-b3c1-9769a45088dd,2026-08-11T11:52:21.146,venkata.manisha@ext.dialog.lk,2026-08-11T11:52:21.146,venkata.manisha@ext.dialog.lk,STP-000221,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Quality Check,Quality Check,,1
6c0c3254-ec18-4cf2-8e2e-7eeaa71214f6,2026-08-11T11:52:34.584,venkata.manisha@ext.dialog.lk,2026-08-11T11:52:34.584,venkata.manisha@ext.dialog.lk,STP-000222,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Payment Completion,,1
8bc5c2b2-bda2-49b9-b60a-be3736bb7697,2026-08-11T11:52:50.704,venkata.manisha@ext.dialog.lk,2026-08-11T11:52:50.704,venkata.manisha@ext.dialog.lk,STP-000223,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,8,Add collector details,Add collector details,,1
d44fdcae-80bc-41e5-af4a-ba71d00486d0,2026-08-11T11:53:07.288,venkata.manisha@ext.dialog.lk,2026-08-11T11:53:07.288,venkata.manisha@ext.dialog.lk,STP-000224,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,9,GRN confirmation and submit settlement request,GRN confirmation and submit settlement request,,1
69342df6-10a5-488e-b071-74ee72524050,2026-08-11T11:53:25.552,venkata.manisha@ext.dialog.lk,2026-08-11T11:53:25.552,venkata.manisha@ext.dialog.lk,STP-000225,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,10,Advance clearance and document archival,Advance clearance and document archival,,1
c782b3f9-8c74-4f39-9ea9-4cbbe64716e7,2026-08-11T11:54:59.665,venkata.manisha@ext.dialog.lk,2026-08-11T11:54:59.665,venkata.manisha@ext.dialog.lk,STP-000226,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,11,Quality Check,Quality Check,,1
b7ec3d29-4286-4855-bb56-a714e2aebb0f,2026-08-11T11:55:16.679,venkata.manisha@ext.dialog.lk,2026-08-11T11:55:16.679,venkata.manisha@ext.dialog.lk,STP-000227,NON_PO_IMPORT_ICL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,12,Payment Completion,Payment Completion,,1
8bcdb49f-e110-404d-ad43-e09a276cd416,2026-08-11T12:17:33.745,venkata.manisha@ext.dialog.lk,2026-08-11T12:17:33.745,venkata.manisha@ext.dialog.lk,STP-000228,NON_PO_INTERCONNECT_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User division submits request (selects Interconnection),The user division submits the liability booking request. ,,1
44d1e89d-755a-41a6-8f1c-f26846545da5,2026-08-11T12:18:11.044,venkata.manisha@ext.dialog.lk,2026-08-11T12:18:11.044,venkata.manisha@ext.dialog.lk,STP-000229,NON_PO_INTERCONNECT_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval,LoA approval is obtained for liability booking.,,1
ee1313dc-c431-4558-9852-dfbd6b4b322d,2026-08-11T12:18:30.838,venkata.manisha@ext.dialog.lk,2026-08-11T12:18:30.838,venkata.manisha@ext.dialog.lk,STP-000230,NON_PO_INTERCONNECT_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
80dbe34b-34da-4beb-85c9-11255e0d7948,2026-08-11T12:18:46.586,venkata.manisha@ext.dialog.lk,2026-08-11T12:18:46.586,venkata.manisha@ext.dialog.lk,STP-000231,NON_PO_INTERCONNECT_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
566de406-1b2a-4b14-a4bf-61a24cad63da,2026-08-11T12:19:04.218,venkata.manisha@ext.dialog.lk,2026-08-11T12:19:04.218,venkata.manisha@ext.dialog.lk,STP-000232,NON_PO_INTERCONNECT_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment completion,The I2P team submits the reference number.,,1
3ebfbb91-3efc-4ff0-a6d0-ffd5bc6a2513,2026-08-11T12:20:39.658,venkata.manisha@ext.dialog.lk,2026-08-11T12:21:45.929,venkata.manisha@ext.dialog.lk,STP-000233,NON_PO_ROAMING_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User division submits request (selects Roaming),The user division submits the liability booking request.,,1
20316f66-1cdb-4af4-86d0-4eaa35eec0f1,2026-08-11T12:22:39.429,venkata.manisha@ext.dialog.lk,2026-08-11T12:22:39.429,venkata.manisha@ext.dialog.lk,STP-000234,NON_PO_ROAMING_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval,LoA approval is obtained for liability booking.,,1
3f0cf53a-627d-40ab-b2f8-c32829dbcdcc,2026-08-11T12:23:06.015,venkata.manisha@ext.dialog.lk,2026-08-11T12:23:06.015,venkata.manisha@ext.dialog.lk,STP-000235,NON_PO_ROAMING_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
6d648e5e-4718-42e9-8b30-e9718ee55c5e,2026-08-11T12:23:34.631,venkata.manisha@ext.dialog.lk,2026-08-11T12:23:34.631,venkata.manisha@ext.dialog.lk,STP-000236,NON_PO_ROAMING_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
207cb465-315e-4d14-8284-653090f3ee43,2026-08-11T12:23:59.524,venkata.manisha@ext.dialog.lk,2026-08-11T12:23:59.524,venkata.manisha@ext.dialog.lk,STP-000237,NON_PO_ROAMING_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment completion,The I2P team submits the reference number.,,1
